Barn,Dishwasher,Fridge,Garage door,Home office,Living room,Microwave,Solar,Well,Wine cellar,apparentTemperature,avg_Kitchen,dewPoint,gen,humidity,pressure,sum_Furnace,temperature,use,windBearing,windSpeed
0.9761307220843484,0.3528353580089177,0.7646533246056858,-0.7046976280724421,-0.06960125047882541,0.7280544125336132,0.7763389022254635,-0.3891597813790745,0.9778645090463597,-0.49486298330424267,-0.6059234430316907,0.4954820990214592,-0.5036222593293394,-0.3891597813790745,-0.040843331330432435,-0.36386890525239407,0.6842879307515998,-0.55979478954741,0.8937129510209312,0.28306538629972666,0.3366631480290523
0.8474678751434576,0.15846628143962815,0.977164199465103,-0.7675810476786784,-0.04277728293392323,0.7327410094220949,0.5207048227911949,-0.4622944345186807,0.3400639173080343,-0.5194333369347807,-0.6611244247898165,0.29812796889880483,-0.5130990603833805,-0.4622944345186807,0.03449134879310147,-0.30984170862544635,0.5043398828469033,-0.5952284286732913,0.902314514550404,0.33544025541677347,0.4585927807939143
0.7672215659797712,0.2766314252679483,0.9379715188123268,-0.7967970069922998,0.5358924114689522,0.8100623008145382,0.928000623092339,-0.6466754941041893,0.6529560527603426,-0.5034462639396075,-0.6846249851192532,-0.2702480747133084,-0.5470750315614736,-0.6466754941041893,0.01601699267860093,-0.27633326055103513,0.7517968430928802,-0.6299984786162114,0.9429144186766758,0.38176887199657106,0.42468072316270045
0.5630694096469365,0.3708933992882781,-0.8653285397084445,-0.6688395754167787,0.8750393137391778,0.8474268952547228,0.7998833348326063,-0.571016656613074,0.42951690507170726,-0.5416099991034764,-0.6959261082754291,0.9522343657693995,-0.614331702096242,-0.571016656613074,-0.10811470058055647,-0.2634369994958805,0.6194711210483675,-0.6557777442810184,0.777399540488697,0.3770900240057771,0.3111038252319751
0.7150876303602184,-0.17442608248609853,0.47077193685751517,0.007887213840427369,0.970529472612673,-0.11310137677491484,0.6206359897933563,-0.4362696086468002,0.39848031523714317,-0.5343187150366584,-0.7057428728459147,-0.13012446951859177,-0.670187341414447,-0.4362696086468002,-0.2015471578723953,-0.2605779595491287,0.143855167178795,-0.6745616918812687,0.4143568450401996,0.3271089018240086,0.2440440033892249
0.5541574692881177,0.03214833765152814,-0.9921800421163774,0.2611740264462853,0.9423586243329306,0.03603274412446182,0.7578402633541058,-0.36720464613277815,0.3398806624541838,-0.5166903895604794,-0.7324366287977181,0.602542314130102,-0.6958103684801893,-0.36720464613277815,-0.24225701426383947,-0.2493337616137709,0.1320685262595162,-0.6933090096708646,0.1691187622097211,0.32624585119092575,0.3711999313361374
0.35352022167244757,0.964681794695042,-0.4115934423046868,-0.904909512061004,0.5744763065332011,-0.5661718236398583,0.7822820189797488,-0.6259888198508656,0.586225770392647,-0.606790742227653,-0.7463814029027249,0.6576657632203822,-0.71040427291439,-0.6259888198508656,-0.25026551060314,-0.23396099476367735,0.698126321335881,-0.7074588540578607,0.7987891528261798,0.3621696537727663,0.38865222464157523
0.3446769067549017,0.9149115698067515,0.47164654879202644,-0.1951297706448127,0.2639537957754949,-0.11210056282812945,0.7637800780274044,-0.4223693131100206,0.1682020496871288,-0.5235332559530462,-0.7578937490668348,0.5243089344428682,-0.7182565568373059,-0.4223693131100206,-0.25026551060314,-0.2281902207655261,0.7848725154973221,-0.7222499406343343,0.7380305913682582,0.35914054947803165,0.38532672159919407
0.3454418168937707,0.865756173228061,-0.9665282056346314,0.12708497353545503,0.2669921486114916,-0.01665963408691537,0.7574853162724587,-0.3695011078490629,0.21409159858311305,-0.6202246245980984,-0.7742040591019367,0.5236780434174186,-0.7163841415937104,-0.3695011078490629,-0.19491322291419932,-0.2236826968236274,0.585051631672495,-0.7431237314816692,0.1611050943645836,0.3371187917158908,0.38573677681917745
0.5400995097918404,0.79773908768375,0.8453080485097898,0.6638935359994678,0.2610687419796078,0.07406680694397354,0.772315161824335,-0.373210138832973,0.036042832083739554,-0.5576117221875688,-0.7679009678892087,-0.8683267386698159,-0.7053827775285659,-0.373210138832973,-0.15621312695162162,-0.20788697497487735,0.5276242746340707,-0.7370222408023321,0.18332592244288343,0.31681264652542585,0.3797221113313472
0.3149247617072845,0.46025883590245326,-0.985496209392105,-0.524615784505549,0.31803245971104477,-0.06806080911050057,0.7497729300579304,-0.373210138832973,0.27633231863535646,-0.6467671236105441,-0.7501677563987783,0.5082982257209432,-0.6925962911730078,-0.373210138832973,-0.1521614304467091,-0.2243298249824245,0.9183965827595731,-0.7250074886957915,0.4760319454953813,0.279391764805839,0.2637798976807247
0.3167612328342048,0.5811292854707891,0.6105408211395843,0.13617829846011964,0.2718842344701664,-0.10409344156038879,0.7568795919814235,-0.4282623173060984,0.02403135561758098,-0.6114677196164833,-0.7620182302997779,-0.5864388244715826,-0.692623675601763,-0.4282623173060984,-0.12619419389841557,-0.2101030522399524,0.624075518350459,-0.7372351175651121,0.17495210102012498,0.21741479420618326,0.3042700983643209
0.49957582349916224,0.6255414555670821,-0.900281960639984,0.23215476678188446,0.2626209019202895,-0.12411142488596061,0.7393268959332048,-0.42327537930458187,0.23573650210497682,-0.60048610970489,-0.7538114870119229,0.44525106057365005,-0.7045324915718602,-0.42327537930458187,-0.12619419389841557,-0.16779841266614473,0.7819065931394429,-0.7444344605722859,0.22707960342233635,0.24036372582528878,0.12010408276155
0.28843936764446904,0.611710517347724,0.48363276354775303,0.13458657589976036,0.2655877692749034,-0.11980075084254672,0.7374054185011414,-0.4300389684054219,0.06808159679015326,-0.593398540253895,-0.7623277130440139,-0.29572393975619315,-0.7166727332730931,-0.4300389684054219,-0.1551930136827401,-0.12477157938812022,0.8042102885877248,-0.7520889141551736,0.38702106853827606,0.23998499628868933,0.17878934388707815
0.008136341837248455,0.5048475857146301,-0.9004673583358196,-0.7592891443430153,0.2448247518909066,0.6858349787123285,0.8573561561885013,-0.20111268442501473,0.7753726233601642,0.724959914190654,-0.7736272550474755,0.8994474284893417,-0.7231581526427859,-0.20111268442501473,-0.2062187807369868,-0.0809246362827622,0.9917660115723405,-0.7468176939221896,0.8375432738626428,0.23477525082131295,0.3572301842149675
-0.25244885962235514,0.5236042076143032,0.5379153287732651,0.7658255462567805,0.24969805438114048,0.8207088872792193,0.6926108831288978,0.3511089183543102,0.34636548342492,0.8261898133481741,-0.7253862810342782,-0.004277771785141772,-0.726046685498827,0.3511089183543102,-0.38203001767227834,-0.04038231138534095,0.952463792870254,-0.6800077202783973,0.7616616140944528,0.24377769976453106,0.40172601818249865
-0.11438592585669344,0.09823623411776039,-0.8511728832976254,-0.256504456808807,0.2395132214479493,-0.8029312833636565,0.7736067530457357,0.38711802623906866,0.6832337916491122,-0.035885021337291205,-0.7027988211308842,0.22804582592062395,-0.7252103582255089,0.38711802623906866,-0.46516016237436947,-0.024960422169529716,0.5665445170208714,-0.6319529543317383,0.08535356504156105,0.26905154045109164,0.5664776675058928
-0.14151777149925107,0.4759172608787032,0.3116602734470483,-0.8418023905989593,0.24574258020319226,-0.7686906174037852,0.7553320985535099,0.701601168165037,0.02872536591226599,-0.49845252743459934,-0.6619940669764389,0.035980753578137285,-0.7227495383866146,0.701601168165037,-0.5325650065634818,-0.08021557300212157,0.8486375797094781,-0.5757896029249538,0.09901362135693259,0.30284960684981427,0.6290954020323588
-0.014213319737234002,0.32078599980032985,-0.4870830525209488,-0.31011746795147005,0.24351853089504244,-0.6899532469265376,0.7774743909451504,0.8970744962293129,-0.23127922170493442,-0.4802900314779112,-0.6195035541073308,0.24012285061252592,-0.7222643089574112,0.8970744962293129,-0.6040022946504123,-0.17841823236282534,0.4595117936150132,-0.5230991588591,-0.806679232465083,0.38723123497586276,0.6748641837770534
-0.11481065576299586,0.34855581764460447,-0.47167887199869757,0.7682045676977649,0.2437216370640148,0.6293472372312774,0.7429583673422565,0.8752181769907772,-0.31337812961007017,-0.5266943297895416,-0.6072400262401045,0.22512629282695742,-0.7190958434943655,0.8752181769907772,-0.6226605903806122,-0.23191338745117315,0.3880508318933357,-0.5082102417087663,-0.8362667572234249,0.3546352715806998,0.6955732519245363
-0.20090836125460648,0.36689162239486023,0.6027719560336452,0.7697556398587694,0.24291221815879496,0.6279755485928012,0.8334736754230929,0.5850545059068144,0.6847454329293481,-0.5365717765188596,-0.6014916458310717,0.8660229604508154,-0.7114990614130897,0.5850545059068144,-0.5906266050234117,-0.27569540266541137,0.42959929688905696,-0.5087279641056753,-0.07694951543799007,0.4162254386457718,0.6658455732874089
0.9869386943882953,0.06723594902521922,-0.8670642335365332,-0.36676628985953486,0.23803984598273842,0.7145761117809423,0.7784736804373311,0.22925349666220202,0.91282589757871,-0.4597854389706488,-0.6403862703756317,0.5907279987026698,-0.6921033714554159,0.22925349666220202,-0.49452464895180465,-0.2638548079463579,0.6040289865341728,-0.5475080905894327,0.841390340912204,0.43032544897417346,0.6659610907353066
0.9678903766188067,0.47051468049078243,0.33359783834488077,-0.9156106976319381,0.33149521663388415,0.7186384326440102,0.7753207056254666,0.10870143011995727,0.38045788297284167,-0.5337654439010395,-0.6122596975819865,0.42714000671800517,-0.6807897329668762,0.10870143011995727,-0.43646305049187617,-0.24113733557776484,0.93741544892095,-0.5687524632322197,0.8714209545759934,0.3704661649650007,0.29902723608391224
0.9763258114099997,0.2426400698327655,-0.7250603316587729,-0.8415613032387211,0.5750885020983213,0.7246734734648169,0.771435311263385,-0.8630581056713729,0.9387521685933458,-0.4952896700089892,-0.6101685557955692,0.6444388524564895,-0.665230308082574,-0.8630581056713729,-0.3763993279471222,-0.24518946411959008,0.8358893545277324,-0.5865107241648325,0.912499914237725,0.2470077930521764,0.1046078938633746
0.9487813450267086,0.10823414033459235,0.03340522791922838,-0.8084283547295011,0.6128974114728665,0.7524034104401905,0.7653747859468129,-0.5093388403214028,0.9127876296740445,-0.49280176092148753,-0.6179183298764152,0.5243091255872129,-0.6565645893692477,-0.5093388403214028,-0.341362156462683,-0.2366204408841167,0.7289759334295761,-0.5933943239508783,0.9500595684418283,0.1844308433824069,0.09655010987612797
0.9602741615816491,0.2775254185466152,0.45703323196011164,-0.901382318686136,0.577480091588358,0.7300745419952978,0.7640254222366542,-0.5103398171692525,0.6749094541449748,0.05109887643434036,-0.6265222671597073,0.5327581353909604,-0.6509403055981099,-0.5103398171692525,-0.32860364258938596,-0.22749783124195705,0.5852745256836018,-0.6006918093100267,0.9506051755364351,0.1638261283592685,0.11543534473137507
0.6562321846513095,0.028096182250717545,0.869408630374421,-0.7756200483908384,0.5797723005053611,0.7306601736642349,0.4201263521097894,-0.5140819478629284,0.8145158362387965,-0.546308264486544,-0.627711150065388,-0.9740873495644529,-0.6510153792999996,-0.5140819478629284,-0.31032923314789357,-0.25377104452052107,0.24925912956450227,-0.6055919829230318,0.8655838802714522,0.11022125211931545,0.10126837500319816
0.712534258138784,0.9178297680393608,0.9831146800087888,-0.9807626678457404,0.8875103013229573,0.7267435954227324,0.7995785785947901,-0.5405762493858988,0.6274653406645324,-0.6488957837747241,-0.6345354570150681,0.9641058514614186,-0.6559666594992889,-0.5405762493858988,-0.2943122404692926,-0.3155204397091185,0.6198982381091183,-0.6141053808638832,0.9069176103934937,0.07310954127332968,0.08830349741463933
0.4654175373046158,0.9306037715618388,0.8680927943488527,-0.787079047574653,0.9808714570693003,0.7301335547448414,0.6717298832315532,-0.49506987708448075,0.3844647340297645,-0.6235991218080209,-0.6574278940245055,0.5740891770864728,-0.6576018511567613,-0.49506987708448075,-0.2619922373856871,-0.38236038498762775,0.3018686428456327,-0.637788120235493,0.8379433354778381,0.05705579526003235,0.09781976182749255
0.49903758745549043,0.8280646280350143,-0.9923269576300962,0.4127334228914104,0.9601556702902981,0.7371028861661733,0.7654733433835446,-0.4636602120945973,0.3464178213848601,-0.5307843577795627,-0.6728140567038966,0.5890140291980975,-0.656873863439916,-0.4636602120945973,-0.23424851792453907,-0.42678449682144226,-0.9549148411230944,-0.6548894917453503,0.2046269017865299,0.06782444831731636,0.09346393452333278
0.7162390857471529,0.5521676462556661,0.728481740085206,-0.21814566048283524,0.8371563397129466,0.5735402124858289,0.7794850679822067,-0.7240572945262064,0.44153139996410484,-0.5110974600460944,-0.7012949503188638,-0.7915998049730191,-0.6579116502080473,-0.7240572945262064,-0.17530156727145835,-0.46399988423370825,0.2798262413819852,-0.6806628257166942,0.47868960275513933,0.048868942534303045,0.14605905394555146
0.4956088766249356,0.5668026841604306,-0.6693086009200848,0.016344279523696704,-0.02516373633961492,-0.03760270366778239,0.766497611575607,-0.7541885136962202,0.20987203233007812,-0.4864051016483636,-0.7332388574363822,0.1271540462020853,-0.6676229394664404,-0.7541885136962202,-0.134142313683283,-0.5162151969812655,0.6670180659165682,-0.7098280490697803,0.0675481698346147,-0.02422831277660591,0.21466958812176828
-0.10181347710907741,0.5709977052916213,0.647272386928056,0.014161416980530942,-0.0447258132643243,-0.1758429253525774,0.7278654169239344,-0.7614104205588045,0.1713501722656939,0.5295809377098852,-0.7461986379584193,-0.5484276195583303,-0.673414911421952,-0.7614104205588045,-0.07848326412514477,-0.571802112573281,0.635745817256764,-0.7281058289118296,0.3071092822586036,-0.09605190589873885,0.17664049967
-0.09667259026585832,0.5533967346251382,-0.675002897225566,-0.02912114160806982,-0.05160130081485345,-0.0700211837690391,0.22095179230999878,-0.6034279484926023,0.1381658638681767,0.756883549078381,-0.756690151652335,0.45725561309633717,-0.6797534634574626,-0.6034279484926023,-0.06106478458716611,-0.6493488925747865,0.7774211317244639,-0.7443412507178441,0.35886932016484874,-0.09658623023761082,0.1553781516331241
0.28406392204998737,0.5994786473487428,0.47847763141983846,0.2497385465608775,-0.0661992982958872,-0.04604112180278308,-0.014255063212914101,-0.5827416939937582,0.17882136686809005,-0.477452753806937,-0.7647964439408437,-0.6345006015799952,-0.6692332426751046,-0.5827416939937582,-0.02002124084825119,-0.6877924383077041,0.6658915752766004,-0.7521228922630006,0.19308856013033573,-0.08329658374316283,0.20516965221495187
0.2848995176770718,0.5757211591391946,-0.9345481996606413,0.12808542497594477,-0.04433612356611352,-0.12210950495088753,-0.005247147985981328,-0.5715926037625607,0.24429372042847425,-0.48254543466328903,-0.7871532869560532,0.3178318473698726,-0.6595477469729365,-0.5715926037625607,0.09419707801375807,-0.7134835555891309,0.77787831872102,-0.7704001475186762,0.19745157464646593,-0.09765350405110443,0.1892970583543022
0.2632419065359999,0.5842594237659192,0.3889833026541783,0.06592760398051088,-0.059032286539753114,-0.14212769969734962,-0.02026034003086925,-0.5814071203382896,0.1621948125233385,-0.46925803066670846,-0.7984041541198238,-0.6614871547948298,-0.651570708666515,-0.5814071203382896,0.14615505819223368,-0.7240013160541956,0.7097772642621496,-0.7758254487223119,0.23311973586626292,-0.013227354499987257,0.24230110683192985
-0.18535055775845505,0.60047962165231,-0.677015287779896,-0.05770773884498508,-0.08643192508437796,-0.21719491153907902,0.6486606655875286,-0.729513961752434,-0.06662890344532581,-0.47894540737116825,-0.7791341201670495,0.18243744692137323,-0.6217755105130462,-0.729513961752434,0.1521614304467091,-0.7086865575142908,0.8358809342035637,-0.7626717124372497,0.3207007788045421,0.03448085980111736,0.23552854833567505
-0.5121047425064384,0.5044652738358817,-0.08590863242992405,-0.2931955448932149,-0.4852330552805763,-0.46741966441847543,0.7043761558105311,-0.9859736347523886,0.6254990944996387,-0.47130123349231506,-0.7226155173587437,0.8945508592251964,-0.592352858228546,-0.9859736347523886,-0.018019116763426116,-0.6890246602608642,0.9478954622407344,-0.6749511707835931,0.6794448973155606,0.06477124810152589,0.41861096577574736
-0.6607423773469114,0.028018808490094065,0.08106301748178674,0.275850541591691,-0.5281482544755782,-0.5685105947859751,0.6909639786165389,0.27843128239653164,-0.1631972005153096,-0.44112909168637,-0.6219236231439833,-0.09410057950262134,-0.5773907711115317,0.27843128239653164,-0.23684323687590858,-0.6996606548369662,0.6585934816391301,-0.5506718570394589,0.11360584366247213,0.05272296910635112,0.5173501827655149
-0.7163932803493754,0.500903971836125,-0.7298342868530512,-0.8229368680646738,-0.4687712289244368,-0.6272301924252165,0.6883604418537767,0.6844928960373022,-0.22427077834717873,-0.5441969263465521,-0.5058796089548884,0.500962706577588,-0.5724620437535521,0.6844928960373022,-0.3964205687953738,-0.7283673479730488,0.8859092645361977,-0.4497531107345671,0.019287766151315368,0.1605591115545017,0.4458833181414995
-0.7724164885901313,0.3568751319801795,0.42759064008851616,-0.7198464080225476,-0.4916364702017529,-0.6853704972747986,0.8655540319948186,0.6925357047724016,0.9609873455305139,-0.5406218935957874,-0.4872703766539035,0.7665128292109188,-0.5757223478190325,0.6925357047724016,-0.4583596987107231,-0.7738571655105911,0.677373731308245,-0.4192682396462546,0.07104226169486516,0.20014003971755293,0.5895604379495658
0.9774286202752877,0.8909564383569665,-0.905953793868055,0.9309746828228379,-0.4598526719110329,-0.870700220920227,0.7759550752087195,0.6588469867564882,0.49045477695836986,-0.6197766205793874,-0.48318767032449034,0.8061754622519909,-0.5693695324329258,0.6588469867564882,-0.5125437657152306,-0.80054014248705,0.41360294483500015,-0.3797494899700474,0.6720261842268749,0.22101659324409553,0.7993872019596227
0.9637702345443336,0.9544350087568092,0.339668639176127,-0.9119840715208298,-0.4697993384934494,-0.9308363424439323,0.7810612734425854,0.7573841336352695,0.6895333647746841,-0.6125780301514834,-0.45201843061112307,0.6352123244475247,-0.5621966058317138,0.7573841336352695,-0.5085395175455805,-0.8004651552925474,0.09564656778854036,-0.3629499959622626,0.6095994161499044,0.24093182013018818,0.730014202705078
0.8701222319283112,0.8302016539090301,-0.3921608859810025,-0.8518718401322777,-0.4647923283239393,-0.8827892986510846,0.9689681117873168,0.5994514656266767,0.47156562072566893,-0.6002298597384529,-0.4546778030953055,0.5569095894266799,-0.5615172383385931,0.5994514656266767,-0.47650553218837854,-0.7821060537040321,0.6910337181343573,-0.3836681453682087,0.1827376213923769,0.2882284551734668,0.6139049766336688
-0.7507634297698818,0.21654613120453362,-0.3619262414253712,0.8986784335122328,-0.533468332555739,-0.5798098963976792,0.8747370736425071,0.3483760446120781,0.295369209004662,0.26123823041425603,-0.46421841148692805,0.7903996483679678,-0.5537568059120815,0.3483760446120781,-0.4224481818981003,-0.7522052951098629,0.6637610523626348,-0.4151251491656573,0.17073103561358535,0.23501791481869194,0.4133041567064152
0.8941092054065949,0.5633841494750497,0.6573834636883471,-0.8198548831078156,0.22399829458733203,-0.8602375781883567,0.79975382712242,0.34225409448223953,0.6101495118151792,0.8282666066653382,-0.4955492185035934,0.7747082410725239,-0.5536896885302935,0.34225409448223953,-0.35237383892922114,-0.7261437244065438,0.8909860399946468,-0.4568829482522941,0.7495707863215137,0.2736203944709895,0.28814409623701054
0.9437519696771048,0.24657357733325663,-0.7223601027206035,-0.4280855427785923,0.535985571333516,0.6884583793060146,0.7213912551834607,-0.19870175709591925,0.9479623431913062,0.4213728194057366,-0.5229279855997554,0.6592498604243411,-0.5443812642712775,-0.19870175709591925,-0.23324745588212664,-0.6799518941007816,0.8206017570515055,-0.5106066319012872,0.8897696223844322,0.2594960872782275,0.08896294397746592
0.874831079730813,0.15699400379174855,0.5779341874640883,-0.33025543568019333,0.9593504424409413,0.720862334429241,-0.36377439451130456,-0.26688306258883027,0.6307599785472643,-0.7973549056026304,-0.5629838206181622,0.482283465292328,-0.5230404168314621,-0.26688306258883027,-0.07007434296887928,-0.6388744568543409,0.7293875308784641,-0.5600144449537117,0.9050542109661434,0.2109941790781747,-0.009682307643130425
0.6483630714282401,-0.12834662721344703,-0.8285779922106125,-0.13909305763437418,0.9984689115386737,0.724642774982198,0.855197501110515,-0.5132279302445343,0.6190568602525152,-0.8555017948879712,-0.5728373963833767,0.6155025346561017,-0.5263283034738121,-0.5132279302445343,-0.05618992527250521,-0.6041272086449423,0.5952813700235735,-0.5732805042445007,0.8907387687401181,0.20158275053027824,-0.013053947179149183
0.6148196033233398,-0.038125865036211654,0.689092891660176,0.2651768203822122,0.832294278718425,0.7293017049208407,0.9566474857323599,-0.5044399159860857,0.756336092196224,-0.6341193138460871,-0.5973606327799925,0.3406721522513879,-0.525115922258113,-0.5044399159860857,0.05706053641751596,-0.5956803945075229,0.5861447436087698,-0.6295981426183288,0.8424035299236395,0.11089528015935246,-0.3031146516591632
0.817020372756871,-0.07417848734056469,-0.8750949919755237,0.07304869316603382,0.8522305556782642,0.6805620927067492,-0.33353552198456726,-0.20981619866441287,0.6006976286330893,-0.6871556136718047,-0.6744880705230512,0.9598009484418922,-0.5281268704885783,-0.20981619866441287,0.16417417495565978,-0.5960481388744089,0.498026603635522,-0.6707815257860271,0.816413588455994,0.22183257692438846,-0.02455015318164033
